Lineup,Count,Expected Dupes (Simple Method),Slate Id,Simmed Duplicates
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Steelers  FLEX James Washington FLEX Travis Homer,1,5.0,1181,1.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Alex Collins FLEX Gerald Everett FLEX Eric Ebron,6,10.0,1181,0.0
CPT Alex Collins FLEX Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX Gerald Everett FLEX Eric Ebron,1,4.0,1181,0.0
CPT Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Pat Freiermuth,2,7.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Steelers  FLEX Chris Boswell,1,8.0,1181,1.0
CPT Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Alex Collins FLEX Gerald Everett FLEX Anthony Miller,7,13.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Steelers  FLEX James Washington FLEX Freddie Swain,2,27.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Jason Myers FLEX DeeJay Dallas,31,30.0,1181,13.0
CPT Chase Claypool FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Gerald Everett FLEX Pat Freiermuth,18,20.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX James Washington FLEX Eric Ebron FLEX Freddie Swain,28,21.0,1181,16.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX James Washington FLEX Travis Homer,6,14.0,1181,6.0
CPT Chase Claypool FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Jason Myers FLEX Will Dissly,3,8.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Will Dissly FLEX DeeJay Dallas,1,17.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX Travis Homer FLEX Phillip Dorsett II,1,0.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Steelers  FLEX Seahawks  FLEX Penny Hart,1,1.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Gerald Everett FLEX Chris Boswell FLEX Eric Ebron,6,15.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX Travis Homer,1,3.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Alex Collins FLEX James Washington FLEX Gerald Everett FLEX Jason Myers,3,6.0,1181,0.0
CPT Steelers  FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell FLEX Benny Snell Jr.,1,4.0,1181,0.0
CPT Steelers  FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Jason Myers FLEX Seahawks ,1,3.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Gerald Everett FLEX Chris Boswell FLEX Benny Snell Jr.,1,2.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX Steelers  FLEX James Washington FLEX DeeJay Dallas,1,10.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Tyler Lockett FLEX Chris Boswell FLEX Jason Myers FLEX Eric Ebron,1,3.0,1181,0.0
CPT Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Jason Myers FLEX Seahawks ,12,2.0,1181,4.0
CPT Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX Seahawks  FLEX DeeJay Dallas,2,3.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Gerald Everett FLEX Cody White,3,0.0,1181,3.0
CPT Eric Ebron FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Anthony Miller,3,1.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Benny Snell Jr. FLEX Phillip Dorsett II,1,0.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Ray-Ray McCloud III FLEX Benny Snell Jr.,31,2.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Ray-Ray McCloud III FLEX Colby Parkinson,1,0.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Ray-Ray McCloud III FLEX Zach Gentry,4,0.0,1181,0.0
CPT Jason Myers FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Steelers  FLEX James Washington,3,1.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX James Washington FLEX Will Dissly,2,7.0,1181,1.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX Seahawks  FLEX Eric Ebron,1,2.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Ray-Ray McCloud III FLEX Cody White,3,0.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Chris Boswell FLEX DeeJay Dallas,9,37.0,1181,24.0
CPT DK Metcalf FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Gerald Everett FLEX Benny Snell Jr.,5,4.0,1181,4.0
CPT DK Metcalf FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Gerald Everett FLEX Zach Gentry,1,1.0,1181,1.0
CPT DK Metcalf FLEX Geno Smith FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Pat Freiermuth,1,10.0,1181,0.0
CPT DeeJay Dallas FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Chris Boswell,3,10.0,1181,6.0
CPT Chris Boswell FLEX Najee Harris FLEX Ben Roethlisberger FLEX Steelers  FLEX Gerald Everett FLEX Jason Myers,1,1.0,1181,0.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Chris Boswell FLEX Jason Myers,2,10.0,1181,0.0
CPT Will Dissly FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Steelers ,12,2.0,1181,1.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Alex Collins FLEX Steelers  FLEX Will Dissly,9,13.0,1181,4.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Tyler Lockett FLEX Will Dissly FLEX Travis Homer,1,12.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell FLEX Travis Homer,48,16.0,1181,40.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Tyler Lockett FLEX Chris Boswell FLEX Penny Hart,14,13.0,1181,33.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX James Washington FLEX Gerald Everett FLEX Pat Freiermuth,12,29.0,1181,4.0
CPT Najee Harris FLEX Chase Claypool FLEX Tyler Lockett FLEX Steelers  FLEX Chris Boswell FLEX Pat Freiermuth,12,28.0,1181,2.0
CPT Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Alex Collins FLEX Ray-Ray McCloud III FLEX Will Dissly,1,1.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Travis Homer FLEX Phillip Dorsett II,2,0.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Steelers  FLEX Seahawks  FLEX Freddie Swain,18,10.0,1181,20.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX James Washington FLEX Eric Ebron FLEX Freddie Swain,5,18.0,1181,1.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Geno Smith FLEX Gerald Everett FLEX Chris Boswell FLEX Jason Myers,3,9.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Chris Boswell FLEX Pat Freiermuth FLEX Freddie Swain,6,46.0,1181,2.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Anthony Miller,110,14.0,1181,8.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Zach Gentry,4,2.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Steelers  FLEX James Washington FLEX DeeJay Dallas,37,26.0,1181,8.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,22,21.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Benny Snell Jr.,24,9.0,1181,8.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Ryan Izzo,1,0.0,1181,3.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Steelers  FLEX Chris Boswell FLEX Travis Homer,9,15.0,1181,5.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Cody White,1,2.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Steelers  FLEX Pat Freiermuth,1,7.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Chris Boswell FLEX Seahawks ,49,4.0,1181,11.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Gerald Everett FLEX Penny Hart,2,7.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Steelers  FLEX Jason Myers FLEX DeeJay Dallas,2,22.0,1181,1.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Gerald Everett FLEX DeeJay Dallas,3,17.0,1181,2.0
CPT Eric Ebron FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Steelers  FLEX Jason Myers,1,1.0,1181,0.0
CPT Steelers  FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX Seahawks ,1,4.0,1181,0.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Steelers  FLEX Gerald Everett FLEX Freddie Swain,13,20.0,1181,12.0
CPT DK Metcalf FLEX Najee Harris FLEX Diontae Johnson FLEX Gerald Everett FLEX Jason Myers FLEX Seahawks ,2,2.0,1181,3.0
CPT Seahawks  FLEX Najee Harris FLEX Alex Collins FLEX Steelers  FLEX Chris Boswell FLEX Jason Myers,5,1.0,1181,0.0
CPT Will Dissly FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Steelers ,1,1.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Travis Homer,25,4.0,1181,1.0
CPT Geno Smith FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Seahawks  FLEX Ray-Ray McCloud III,8,1.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Gerald Everett FLEX Eric Ebron FLEX Ray-Ray McCloud III,2,1.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX James Washington FLEX Eric Ebron FLEX Will Dissly,1,2.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chris Boswell FLEX Seahawks  FLEX Ray-Ray McCloud III,1,3.0,1181,0.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX James Washington FLEX Eric Ebron FLEX Will Dissly,3,6.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Gerald Everett FLEX Jason Myers FLEX Ray-Ray McCloud III,3,5.0,1181,0.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX James Washington FLEX Anthony Miller,10,5.0,1181,6.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX James Washington FLEX Benny Snell Jr.,2,3.0,1181,1.0
CPT Steelers  FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Jake Luton FLEX Pat Freiermuth,1,0.0,1181,1.0
CPT Alex Collins FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX James Washington FLEX Zach Gentry,1,1.0,1181,1.0
CPT DeeJay Dallas FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Alex Collins,7,9.0,1181,3.0
CPT Gerald Everett FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Alex Collins FLEX Eric Ebron,1,3.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Anthony Miller FLEX DeeJay Dallas,4,15.0,1181,1.0
CPT Alex Collins FLEX Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX James Washington FLEX Chris Boswell,6,11.0,1181,0.0
CPT Anthony Miller FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Chris Boswell,2,2.0,1181,7.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX DeeJay Dallas FLEX Zach Gentry,1,2.0,1181,2.0
CPT Diontae Johnson FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX DeeJay Dallas FLEX Benny Snell Jr.,2,9.0,1181,3.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Steelers  FLEX Benny Snell Jr.,3,3.0,1181,0.0
CPT Pat Freiermuth FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Tyler Lockett FLEX Chris Boswell,1,5.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Steelers  FLEX Chris Boswell FLEX Travis Homer,3,12.0,1181,1.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett FLEX Chris Boswell FLEX Freddie Swain,7,59.0,1181,4.0
CPT Tyler Lockett FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Pat Freiermuth FLEX Ray-Ray McCloud III,1,5.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Anthony Miller,8,12.0,1181,4.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Cody White,1,1.0,1181,1.0
CPT James Washington FLEX Najee Harris FLEX Diontae Johnson FLEX Alex Collins FLEX Steelers  FLEX Gerald Everett,1,8.0,1181,0.0
CPT Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Benny Snell Jr.,1,7.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Pat Freiermuth FLEX Travis Homer,43,13.0,1181,19.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Steelers  FLEX DeeJay Dallas,69,43.0,1181,68.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Pat Freiermuth FLEX Kalen Ballage,3,1.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Alex Collins FLEX Gerald Everett FLEX Kalen Ballage,1,1.0,1181,3.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Chris Boswell FLEX Seahawks  FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Steelers  FLEX Seahawks  FLEX Will Dissly,2,3.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Gerald Everett FLEX Jason Myers FLEX Ray-Ray McCloud III,1,4.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Gerald Everett FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,1,9.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Mason Rudolph FLEX Chris Boswell FLEX Benny Snell Jr.,1,0.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Chase Claypool FLEX Steelers  FLEX Chris Boswell FLEX Pat Freiermuth,3,12.0,1181,0.0
CPT Pat Freiermuth FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX James Washington,20,6.0,1181,19.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Jason Myers FLEX Derek Watt,1,0.0,1181,4.0
CPT Diontae Johnson FLEX DK Metcalf FLEX Tyler Lockett FLEX Alex Collins FLEX James Washington FLEX Chris Boswell,11,20.0,1181,13.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Jason Myers FLEX Benny Snell Jr.,2,4.0,1181,9.0
CPT DK Metcalf FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Will Dissly FLEX Travis Homer,1,5.0,1181,1.0
CPT Diontae Johnson FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Jason Myers FLEX Zach Gentry,1,1.0,1181,2.0
CPT DK Metcalf FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Chris Boswell FLEX Penny Hart,17,6.0,1181,15.0
CPT Chris Boswell FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Freddie Swain,24,7.0,1181,8.0
CPT Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX DeeJay Dallas,6,13.0,1181,3.0
CPT Geno Smith FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Pat Freiermuth FLEX DeeJay Dallas,41,16.0,1181,17.0
CPT Geno Smith FLEX Najee Harris FLEX Chase Claypool FLEX Alex Collins FLEX Gerald Everett FLEX Will Dissly,2,7.0,1181,4.0
CPT Geno Smith FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Seahawks  FLEX DeeJay Dallas,4,4.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Colby Parkinson,1,0.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Anthony Miller,2,4.0,1181,1.0
CPT Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Alex Collins FLEX Jason Myers FLEX DeeJay Dallas,1,11.0,1181,1.0
CPT Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX Alex Collins FLEX Jason Myers FLEX Eric Ebron,1,3.0,1181,0.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX DeeJay Dallas,5,22.0,1181,1.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett FLEX Jason Myers,5,10.0,1181,2.0
CPT Diontae Johnson FLEX Najee Harris FLEX Geno Smith FLEX Steelers  FLEX Freddie Swain FLEX Travis Homer,2,6.0,1181,0.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Steelers  FLEX Chris Boswell,3,12.0,1181,4.0
CPT DeeJay Dallas FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett,1,10.0,1181,5.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Chris Boswell FLEX Seahawks ,2,5.0,1181,1.0
CPT Anthony Miller FLEX Najee Harris FLEX Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX Alex Collins,6,2.0,1181,1.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Pat Freiermuth FLEX DeeJay Dallas,2,24.0,1181,3.0
CPT Alex Collins FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Jason Myers FLEX Pat Freiermuth,1,7.0,1181,0.0
CPT Diontae Johnson FLEX Geno Smith FLEX DK Metcalf FLEX Alex Collins FLEX Eric Ebron FLEX Benny Snell Jr.,1,1.0,1181,0.0
CPT Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Steelers  FLEX James Washington FLEX Will Dissly,4,14.0,1181,1.0
CPT Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Tyler Lockett FLEX Pat Freiermuth FLEX Penny Hart,2,8.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Pat Freiermuth FLEX Travis Homer,1,11.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX Diontae Johnson FLEX Steelers  FLEX Chris Boswell FLEX Jason Myers,18,17.0,1181,6.0
CPT Chase Claypool FLEX Najee Harris FLEX DK Metcalf FLEX Alex Collins FLEX Steelers  FLEX DeeJay Dallas,5,36.0,1181,8.0
CPT Chase Claypool FLEX Najee Harris FLEX Diontae Johnson FLEX Steelers  FLEX Chris Boswell FLEX DeeJay Dallas,2,34.0,1181,1.0
CPT Chris Boswell FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Will Dissly,7,2.0,1181,4.0
CPT Pat Freiermuth FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Eric Ebron,4,2.0,1181,0.0
CPT Gerald Everett FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chris Boswell FLEX Jason Myers,3,3.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Eric Ebron FLEX Will Dissly,6,8.0,1181,1.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX James Washington FLEX Freddie Swain FLEX Will Dissly,3,24.0,1181,1.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chris Boswell FLEX Will Dissly,1,7.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Eric Ebron FLEX DeeJay Dallas,147,29.0,1181,37.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Steelers  FLEX Derek Watt,1,0.0,1181,6.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Steelers  FLEX Benny Snell Jr.,8,8.0,1181,8.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Steelers  FLEX Cody White,1,2.0,1181,8.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Steelers  FLEX Zach Gentry,1,2.0,1181,8.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Freddie Swain FLEX Travis Homer,5,19.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Alex Collins FLEX Seahawks  FLEX Pat Freiermuth,5,3.0,1181,1.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Alex Collins FLEX Will Dissly,3,8.0,1181,3.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Travis Homer FLEX Penny Hart,3,5.0,1181,1.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Gerald Everett FLEX Chris Boswell FLEX Will Dissly,1,17.0,1181,0.0
CPT Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Steelers  FLEX Trey Edmunds,1,0.0,1181,6.0
CPT Najee Harris FLEX Geno Smith FLEX Tyler Lockett FLEX Chris Boswell FLEX Jason Myers FLEX Seahawks ,1,5.0,1181,1.0
CPT DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Alex Collins FLEX Jason Myers FLEX DeeJay Dallas,1,15.0,1181,0.0
CPT Steelers  FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX Gerald Everett FLEX Chris Boswell,3,20.0,1181,0.0
CPT Steelers  FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Chris Boswell FLEX Pat Freiermuth,1,13.0,1181,0.0
CPT DK Metcalf FLEX Najee Harris FLEX Tyler Lockett FLEX Alex Collins FLEX Seahawks  FLEX Eric Ebron,3,2.0,1181,2.0
CPT DeeJay Dallas FLEX Najee Harris FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett,1,9.0,1181,4.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Chase Claypool FLEX Alex Collins FLEX Jason Myers FLEX Ray-Ray McCloud III,13,3.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Tyler Lockett FLEX Chris Boswell FLEX Jason Myers FLEX Will Dissly,1,3.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Chase Claypool FLEX Alex Collins FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,1,6.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Pat Freiermuth FLEX Penny Hart,73,3.0,1181,4.0
CPT Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Alex Collins FLEX Chris Boswell FLEX Pat Freiermuth,1,7.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Diontae Johnson FLEX Steelers  FLEX Eric Ebron FLEX Freddie Swain,23,5.0,1181,20.0
CPT Geno Smith FLEX Najee Harris FLEX Diontae Johnson FLEX Steelers  FLEX Jason Myers FLEX Freddie Swain,1,7.0,1181,3.0
CPT Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX Alex Collins FLEX Gerald Everett FLEX Chris Boswell,22,11.0,1181,12.0
CPT Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Seahawks  FLEX Pat Freiermuth FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
